_id,created_at,tweet_content,keyword,user_location,entities,classification
ObjectId(6091f3547ef2d107a440568d),2021-05-04 13:13:32,"@fadinhadd @nubank É de uma corretora de valores, a @modalmais",['Nubank'],"Goiânia, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'fadinhadd', 'name': 'princesinha ?', 'id': 53802795, 'id_str': '53802795', 'indices': [0, 10]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [11, 18]}, {'screen_name': 'modalmais', 'name': 'modalmais', 'id': 2578778256, 'id_str': '2578778256', 'indices': [52, 62]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T13:30:34.727Z""},{""classification"":true,""created_at"":""2021-05-10T13:48:22.102Z""},{""classification"":true,""created_at"":""2021-05-10T14:28:10.636Z""}]"
ObjectId(6091f3547ef2d107a440568e),2021-05-04 13:13:36,"Papo reto:
Pago R$200 pra quem me emprestar o cartão de crédito pra eu comprar um celular pra conseguir trabalhar. Sou uma excelente pagadora (explico na dm o pq), só não compro do meu pq a @nubank me deu um limite muito baixo 😭",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'EshHaughton', 'name': '☀️🧡Eshiley Haughton 👑⚡🏆', 'id': 1168737090831560704, 'id_str': '1168737090831560704', 'indices': [3, 15]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:24:41.342Z""},{""classification"":true,""created_at"":""2021-05-10T12:36:52.483Z""},{""classification"":false,""created_at"":""2021-05-10T13:52:58.084Z""}]"
ObjectId(6091f3547ef2d107a440568f),2021-05-04 13:13:38,"Nubank aumentou o limite do meu marido que tá desempregado, mas o meu não

Carteira assinada pra que?🤡🤡",['Nubank'],"São José dos Campos, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:36:30.610Z""},{""classification"":false,""created_at"":""2021-05-10T12:56:54.248Z""},{""classification"":true,""created_at"":""2021-05-10T13:01:40.958Z""}]"
ObjectId(6091f3547ef2d107a4405690),2021-05-04 13:13:39,"@nubank esperei tanto pelo aumento e vc me da só 10,00? eu sou uma piada pra vc?",['Nubank'],Brasília,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:36:00.002Z""},{""classification"":false,""created_at"":""2021-05-10T12:39:34.749Z""},{""classification"":true,""created_at"":""2021-05-10T12:41:08.592Z""}]"
ObjectId(6091f3547ef2d107a4405691),2021-05-04 13:13:42,@nubank Melhorem o atendimento virtual e respondam a DM,['Nubank'],"Recife, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:34:37.207Z""},{""classification"":false,""created_at"":""2021-05-10T12:54:10.539Z""},{""classification"":false,""created_at"":""2021-05-10T13:00:18.356Z""}]"
ObjectId(6091f3547ef2d107a4405692),2021-05-04 13:13:44,"Ainda bem que a Nubank não aumentou o meu limite pq eu não tenho dinheiro pra sustentar nem oq tenho, imagina mais kk",['Nubank'],"Campo Grande, Rio de Janeiro","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:34:07.004Z""},{""classification"":true,""created_at"":""2021-05-10T13:01:15.081Z""},{""classification"":true,""created_at"":""2021-05-10T13:34:24.612Z""}]"
ObjectId(6091f3547ef2d107a4405693),2021-05-04 13:13:55,"@promodelivro A falta que um cartão de crédito faz... @nubank aprova tudo e todos, menos eu. Já desisti da vida",['Nubank'],"Pernambuco, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'promodelivro', 'name': 'Promo De Livro', 'id': 1260963792487362561, 'id_str': '1260963792487362561', 'indices': [0, 13]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [54, 61]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:33:33.843Z""},{""classification"":false,""created_at"":""2021-05-10T12:37:00.619Z""},{""classification"":false,""created_at"":""2021-05-10T12:38:36.826Z""}]"
ObjectId(6091f3547ef2d107a4405694),2021-05-04 13:14:02,Doida pro cartão virar pra comprar na Shein. Carrinho tá cada vez mais barrotado 😳,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T13:03:28.605Z""},{""classification"":true,""created_at"":""2021-05-10T13:04:31.175Z""},{""classification"":false,""created_at"":""2021-05-10T13:33:55.870Z""}]"
ObjectId(6091f3547ef2d107a4405695),2021-05-04 13:14:04,site da nike um grande lixo,['Nike'],"Itapetininga, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:41:48.256Z""},{""classification"":false,""created_at"":""2021-05-10T12:49:51.709Z""},{""classification"":false,""created_at"":""2021-05-10T13:34:04.502Z""}]"
ObjectId(6091f3547ef2d107a4405696),2021-05-04 13:14:05,"Nubank aumentando meu limite é o sinal que eu precisava pra montar um computador novo

Só falta arrumar um emprego pós formatura mesmo",['Nubank'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:25:19.670Z""},{""classification"":true,""created_at"":""2021-05-10T12:44:26.625Z""},{""classification"":true,""created_at"":""2021-05-10T12:50:06.676Z""}]"
ObjectId(6091f3547ef2d107a4405697),2021-05-04 13:14:08,mano vai tomar no cu  o site da Nike é do caralho viu que odio,['Nike'],"Guarujá, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:34:16.559Z""},{""classification"":false,""created_at"":""2021-05-10T12:42:36.236Z""},{""classification"":false,""created_at"":""2021-05-10T12:59:13.970Z""}]"
ObjectId(6091f3547ef2d107a4405698),2021-05-04 13:14:15,@ninparra @nubank Amiga eu recebo meu salário por ali kkkkkkkk tudo,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ninparra', 'name': 'banana', 'id': 1164563484606119936, 'id_str': '1164563484606119936', 'indices': [0, 9]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [10, 17]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:43:55.310Z""},{""classification"":true,""created_at"":""2021-05-10T12:54:44.500Z""},{""classification"":true,""created_at"":""2021-05-10T13:02:24.892Z""}]"
ObjectId(6091f3547ef2d107a4405699),2021-05-04 13:14:24,"@nubank paguei minha fatura q vence dia 18 bem adiantada, tu n percebe q estou fazendo de tudo p ganhar um aumento de limite n!? 🥺🥺🥺😜😜😜",['Nubank'],"Porciúncula, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:56:28.941Z""},{""classification"":false,""created_at"":""2021-05-10T13:32:09.510Z""},{""classification"":true,""created_at"":""2021-05-10T13:32:56.356Z""}]"
ObjectId(6091f3547ef2d107a440569a),2021-05-04 13:14:28,@ouotison @nubank @modalmais Tô precisando de fazer mais cartões será que eles me liberam + que nu tbm ?,['Nubank'],Ovelhas negras,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'ouotison', 'name': 'Watson Andrade', 'id': 3245501200, 'id_str': '3245501200', 'indices': [0, 9]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [10, 17]}, {'screen_name': 'modalmais', 'name': 'modalmais', 'id': 2578778256, 'id_str': '2578778256', 'indices': [18, 28]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:35:49.667Z""},{""classification"":false,""created_at"":""2021-05-10T12:42:43.509Z""},{""classification"":true,""created_at"":""2021-05-10T13:30:13.803Z""}]"
ObjectId(6091f3547ef2d107a440569b),2021-05-04 13:14:46,@Andrezzin_cec @nubank kkkkkkkkno fundo eu agradeço por n aumentar,['Nubank'],"Contagem, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Andrezzin_cec', 'name': 'Mendes 🦊🇮🇹', 'id': 2324338861, 'id_str': '2324338861', 'indices': [0, 14]}, {'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [15, 22]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:53:46.771Z""},{""classification"":true,""created_at"":""2021-05-10T12:59:40.449Z""},{""classification"":true,""created_at"":""2021-05-10T13:57:00.967Z""}]"
ObjectId(6091f3547ef2d107a440569c),2021-05-04 13:14:46,e meu cartão da nubank que nunca chega,['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:35:18.676Z""},{""classification"":false,""created_at"":""2021-05-10T12:57:01.842Z""},{""classification"":false,""created_at"":""2021-05-10T13:03:59.044Z""}]"
ObjectId(6091f3547ef2d107a440569d),2021-05-04 13:14:56,"@crisvector Eu só uso @pumabrasil e @Nike, mesmo! Hahhahaa adidas nazi nunca me enganou",['Nike'],"São José dos Campos, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'crisvector', 'name': 'Cris', 'id': 17984064, 'id_str': '17984064', 'indices': [0, 11]}, {'screen_name': 'pumabrasil', 'name': 'pumabrasil', 'id': 281551749, 'id_str': '281551749', 'indices': [22, 33]}, {'screen_name': 'Nike', 'name': 'Nike', 'id': 415859364, 'id_str': '415859364', 'indices': [36, 41]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:40:00.464Z""},{""classification"":false,""created_at"":""2021-05-10T13:57:20.595Z""},{""classification"":false,""created_at"":""2021-05-10T13:58:38.842Z""}]"
ObjectId(6091f3547ef2d107a440569e),2021-05-04 13:15:10,@nubank Ô NUBANK DÁ UMA OLHADINHA NA DM DEPOIS MEUS PATRÃO POR GENTILEZA,['Nubank'],Brasil,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:38:15.066Z""},{""classification"":true,""created_at"":""2021-05-10T12:55:10.029Z""},{""classification"":true,""created_at"":""2021-05-10T13:03:43.873Z""}]"
ObjectId(6091f3547ef2d107a440569f),2021-05-04 13:15:15,sonhei que fui taxada na compra que to esperando chegar da shein senhor vigia,['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:41:28.912Z""},{""classification"":false,""created_at"":""2021-05-10T12:41:57.954Z""},{""classification"":true,""created_at"":""2021-05-10T12:55:05.718Z""}]"
ObjectId(6091f3547ef2d107a44056a0),2021-05-04 13:15:22,"Nubank deve tá tirando uma com minha cara, liberaram um cartão de crédito pra mim com limite de $0,52 🤡🤡🤡🤡",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:42:27.592Z""},{""classification"":false,""created_at"":""2021-05-10T12:42:32.914Z""},{""classification"":false,""created_at"":""2021-05-10T13:01:28.636Z""}]"
ObjectId(6091f3547ef2d107a44056a1),2021-05-04 13:15:25,@nubank Quero meu trofeuzinh Nu rsrrs,['Nubank'],Brasil,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [0, 7]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:34:44.759Z""},{""classification"":true,""created_at"":""2021-05-10T12:49:54.684Z""},{""classification"":true,""created_at"":""2021-05-10T13:28:19.877Z""}]"
ObjectId(6091f3547ef2d107a44056a2),2021-05-04 13:15:29,"Minhas roupas da shein chegaram no Brasil, amém",['SHEIN'],"Sarandi, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T13:04:36.703Z""},{""classification"":true,""created_at"":""2021-05-10T13:47:01.493Z""},{""classification"":true,""created_at"":""2021-05-10T13:48:34.379Z""}]"
ObjectId(6091f3547ef2d107a44056a3),2021-05-04 13:15:33,"Tava me sentindo especial, entro no Twitter e descubro que Nubank deu aumento de limite pra todo mundo 🤡",['Nubank'],"São Paulo, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:38:28.855Z""},{""classification"":false,""created_at"":""2021-05-10T13:00:00.803Z""},{""classification"":true,""created_at"":""2021-05-10T13:34:26.806Z""},{""classification"":true,""created_at"":""2021-05-10T13:34:31.549Z""}]"
ObjectId(6091f3547ef2d107a44056a4),2021-05-04 13:15:37,"@vivianlana_ shein
Amazon
Antix (marca q eu compro meus vestidos)
Shopee",['SHEIN'],🇮🇱,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'vivianlana_', 'name': 'Viví Lana™ (ENCOMENDAS ABERTAS)', 'id': 1239583750561902593, 'id_str': '1239583750561902593', 'indices': [0, 12]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:32:53.296Z""},{""classification"":true,""created_at"":""2021-05-10T13:28:13.252Z""},{""classification"":true,""created_at"":""2021-05-10T13:30:31.289Z""}]"
ObjectId(6091f3547ef2d107a44056a5),2021-05-04 13:15:38,"A Nubank aumentou mais o meu limite, não sei se é bom isso.",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:38:59.573Z""},{""classification"":true,""created_at"":""2021-05-10T12:51:01.781Z""},{""classification"":true,""created_at"":""2021-05-10T12:56:29.576Z""}]"
ObjectId(6091f3547ef2d107a44056a6),2021-05-04 13:15:40,"Pedi aumento de limite ontem e o @nubank n me deu, agora entro no twitter e ta todo mundo ganhando D:",['Nubank'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [33, 40]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:59:54.939Z""},{""classification"":false,""created_at"":""2021-05-10T13:04:41.248Z""},{""classification"":false,""created_at"":""2021-05-10T13:06:35.631Z""}]"
ObjectId(6091f3547ef2d107a44056a7),2021-05-04 13:15:56,@Cruzeiro @EngajamentoCEC @10neto @Xiaomi  PATROCINA NOIS,['Xiaomi'],"Lavras, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Cruzeiro', 'name': 'Cruzeiro 🦊', 'id': 1562061097, 'id_str': '1562061097', 'indices': [0, 9]}, {'screen_name': 'EngajamentoCEC', 'name': 'Engajamento do Cruzeiro 🦊', 'id': 1283743493429571585, 'id_str': '1283743493429571585', 'indices': [10, 25]}, {'screen_name': '10neto', 'name': 'Craque Neto 10', 'id': 66458391, 'id_str': '66458391', 'indices': [26, 33]}, {'screen_name': 'Xiaomi', 'name': 'Xiaomi', 'id': 377228272, 'id_str': '377228272', 'indices': [34, 41]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:54:36.611Z""},{""classification"":true,""created_at"":""2021-05-10T13:33:47.734Z""},{""classification"":true,""created_at"":""2021-05-10T13:57:36.427Z""}]"
ObjectId(6091f3547ef2d107a44056a8),2021-05-04 13:15:59,"@xlauralima @pleasenat não iria pra nubank não, 10 anos de cartão e todo mundo fala que demora séculos pra aumentar",['Nubank'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'xlauralima', 'name': 'laura', 'id': 609784377, 'id_str': '609784377', 'indices': [0, 11]}, {'screen_name': 'pleasenat', 'name': 'nat⁷ 🧈', 'id': 2800273941, 'id_str': '2800273941', 'indices': [12, 22]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:33:39.024Z""},{""classification"":false,""created_at"":""2021-05-10T12:44:07.345Z""},{""classification"":false,""created_at"":""2021-05-10T12:54:34.475Z""}]"
ObjectId(6091f3547ef2d107a44056a9),2021-05-04 13:16:06,"@vivianlana_ Oi meu anjooo tem vários lugares
Mas eu compro as minhas na SHEIN sabe?",['SHEIN'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'vivianlana_', 'name': 'Viví Lana™ (ENCOMENDAS ABERTAS)', 'id': 1239583750561902593, 'id_str': '1239583750561902593', 'indices': [0, 12]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:34:33.991Z""},{""classification"":true,""created_at"":""2021-05-10T14:03:29.057Z""},{""classification"":true,""created_at"":""2021-05-10T14:41:09.781Z""},{""classification"":true,""created_at"":""2021-05-10T14:41:16.543Z""}]"
ObjectId(6091f3547ef2d107a44056aa),2021-05-04 13:16:08,"Mais uma vez o Nubank aumentou meu limite, n sabe o perigo q é 🤣",['Nubank'],RJ/zn,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:42:49.538Z""},{""classification"":true,""created_at"":""2021-05-10T13:04:06.466Z""},{""classification"":true,""created_at"":""2021-05-10T13:28:21.461Z""}]"
ObjectId(6091f3547ef2d107a44056ab),2021-05-04 13:16:12,@Sousamarques94 Delta Plus é o Xiaomi,['Xiaomi'],"Rio de Janeiro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'Sousamarques94', 'name': 'Matheus', 'id': 775824223982026752, 'id_str': '775824223982026752', 'indices': [0, 15]}], 'symbols': []}","[{""classification"":true,""created_at"":""2021-05-10T12:38:23.099Z""},{""classification"":true,""created_at"":""2021-05-10T12:38:06.363Z""},{""classification"":true,""created_at"":""2021-05-10T13:00:43.215Z""}]"
ObjectId(6091f3547ef2d107a44056ac),2021-05-04 13:16:13,Namoral @nubank aumenta meu limite disgraça!!! Vou ter que ir pro Inter msm é porra?!,['Nubank'],"Salvador, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'nubank', 'name': 'Nubank', 'id': 2319390320, 'id_str': '2319390320', 'indices': [8, 15]}], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:35:57.965Z""},{""classification"":false,""created_at"":""2021-05-10T12:53:49.556Z""},{""classification"":false,""created_at"":""2021-05-10T13:47:25.943Z""}]"
ObjectId(6091f3547ef2d107a44056ad),2021-05-04 13:16:17,Todo mundo ganhando aumento no limite do nubank e eu tendo o pedido do aumento recusado: 🤡🤡,['Nubank'],"Piauí, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}","[{""classification"":false,""created_at"":""2021-05-10T12:56:13.556Z""},{""classification"":false,""created_at"":""2021-05-10T13:29:52.680Z""},{""classification"":true,""created_at"":""2021-05-10T13:34:36.870Z""}]"
